roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_ppc_R.mni	1	md1vp01v	1	NA	12	-64	60	850	R	1	2500	1
fangm_ppc_R.mni	2	md1vp01v	1	NA	16	-64	48	847	R	1	2500	1
fangm_ppc_R.mni	3	md1vp01v	1	NA	12	-60	60	778	R	1	2500	1
fangm_ppc_R.mni	4	md1vp01v	1	NA	8	-68	56	598	R	1	2500	1
fangm_ppc_R.mni	5	md1vp01v	1	NA	20	-68	56	813	R	1	2500	1
fangm_ppc_R.mni	6	md1vp01v	1	NA	16	-60	64	749	R	1	2500	1
fangm_ppc_R.mni	7	md1vp01v	1	NA	12	-64	48	631	R	1	2500	1
fangm_ppc_R.mni	8	md1vp01v	1	NA	12	-68	52	804	R	1	2500	1
fangm_ppc_R.mni	9	md1vp01v	1	NA	20	-60	60	639	R	1	2500	1
fangm_ppc_R.mni	10	md1vp01v	1	NA	24	-68	52	682	R	1	2500	1
fangm_ppc_R.mni	11	md1vp01v	1	NA	24	-64	52	695	R	1	2500	1
fangm_ppc_R.mni	12	md1vp01v	1	NA	8	-64	60	884	R	1	2500	1
fangm_ppc_R.mni	13	md1vp01v	1	NA	24	-60	48	647	R	1	2500	1
fangm_ppc_R.mni	14	md1vp01v	1	NA	16	-68	56	982	R	1	2500	1
fangm_ppc_R.mni	15	md1vp01v	1	NA	8	-64	56	741	R	1	2500	1
fangm_ppc_R.mni	16	md1vp01v	1	NA	12	-68	56	803	R	1	2500	1
fangm_ppc_R.mni	17	md1vp01v	1	NA	16	-64	56	714	R	1	2500	1
fangm_ppc_R.mni	18	md1vp01v	1	NA	24	-64	56	776	R	1	2500	1
fangm_ppc_R.mni	19	md1vp01v	1	NA	8	-68	52	802	R	1	2500	1
fangm_ppc_R.mni	20	md1vp01v	1	NA	20	-64	60	754	R	1	2500	1
fangm_ppc_R.mni	21	md1vp01v	1	NA	16	-60	60	706	R	1	2500	1
fangm_ppc_R.mni	22	md1vp01v	1	NA	20	-64	56	703	R	1	2500	1
fangm_ppc_R.mni	23	md1vp01v	1	NA	8	-64	48	648	R	1	2500	1
fangm_ppc_R.mni	24	md1vp01v	1	NA	24	-68	56	773	R	1	2500	1
fangm_ppc_R.mni	25	md1vp01v	1	NA	12	-64	52	579	R	1	2500	1
fangm_ppc_R.mni	26	md1vp01v	1	NA	16	-64	52	764	R	1	2500	1
fangm_ppc_R.mni	27	md1vp01v	1	NA	12	-64	56	668	R	1	2500	1
fangm_ppc_R.mni	28	md1vp01v	1	NA	16	-64	60	737	R	1	2500	1
fangm_ppc_R.mni	1	md1vp01v	1	NA	24	-68	52	702	R	2	2500	1
fangm_ppc_R.mni	2	md1vp01v	1	NA	20	-64	56	700	R	2	2500	1
fangm_ppc_R.mni	3	md1vp01v	1	NA	12	-64	56	692	R	2	2500	1
fangm_ppc_R.mni	4	md1vp01v	1	NA	16	-60	64	776	R	2	2500	1
fangm_ppc_R.mni	5	md1vp01v	1	NA	24	-60	48	606	R	2	2500	1
fangm_ppc_R.mni	6	md1vp01v	1	NA	8	-64	56	762	R	2	2500	1
fangm_ppc_R.mni	7	md1vp01v	1	NA	8	-64	60	911	R	2	2500	1
fangm_ppc_R.mni	8	md1vp01v	1	NA	16	-68	56	1012	R	2	2500	1
fangm_ppc_R.mni	9	md1vp01v	1	NA	24	-64	52	694	R	2	2500	1
fangm_ppc_R.mni	10	md1vp01v	1	NA	16	-64	48	835	R	2	2500	1
fangm_ppc_R.mni	11	md1vp01v	1	NA	24	-68	56	765	R	2	2500	1
fangm_ppc_R.mni	12	md1vp01v	1	NA	20	-68	56	813	R	2	2500	1
fangm_ppc_R.mni	13	md1vp01v	1	NA	12	-60	60	821	R	2	2500	1
fangm_ppc_R.mni	14	md1vp01v	1	NA	16	-64	60	740	R	2	2500	1
fangm_ppc_R.mni	15	md1vp01v	1	NA	8	-64	48	601	R	2	2500	1
fangm_ppc_R.mni	16	md1vp01v	1	NA	12	-64	60	847	R	2	2500	1
fangm_ppc_R.mni	17	md1vp01v	1	NA	12	-64	48	604	R	2	2500	1
fangm_ppc_R.mni	18	md1vp01v	1	NA	12	-68	52	834	R	2	2500	1
fangm_ppc_R.mni	19	md1vp01v	1	NA	8	-68	56	612	R	2	2500	1
fangm_ppc_R.mni	20	md1vp01v	1	NA	20	-60	60	635	R	2	2500	1
fangm_ppc_R.mni	21	md1vp01v	1	NA	8	-68	52	831	R	2	2500	1
fangm_ppc_R.mni	22	md1vp01v	1	NA	24	-64	56	772	R	2	2500	1
fangm_ppc_R.mni	23	md1vp01v	1	NA	12	-68	56	822	R	2	2500	1
fangm_ppc_R.mni	24	md1vp01v	1	NA	20	-64	60	734	R	2	2500	1
fangm_ppc_R.mni	25	md1vp01v	1	NA	16	-60	60	742	R	2	2500	1
fangm_ppc_R.mni	26	md1vp01v	1	NA	12	-64	52	585	R	2	2500	1
fangm_ppc_R.mni	27	md1vp01v	1	NA	16	-64	56	714	R	2	2500	1
