roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_pfc_L.mni	26	md1vp01v	1	NA	-20	20	44	564	R	2	2000	0
fangm_pfc_L.mni	27	md1vp01v	1	NA	-20	8	52	615	R	2	2000	0
fangm_pfc_L.mni	28	md1vp01v	1	NA	-20	8	48	587	R	2	2000	0
fangm_pfc_L.mni	29	md1vp01v	1	NA	-28	4	48	676	R	2	2000	0
fangm_pfc_L.mni	30	md1vp01v	1	NA	-32	24	44	583	R	2	2000	0
fangm_pfc_L.mni	31	md1vp01v	1	NA	-32	8	48	524	R	2	2000	0
fangm_pfc_L.mni	32	md1vp01v	1	NA	-28	24	44	639	R	2	2000	0
fangm_pfc_L.mni	33	md1vp01v	1	NA	-16	16	40	491	R	2	2000	0
fangm_pfc_L.mni	1	md1vp01v	1	NA	-16	8	52	648	R	3	2000	0
fangm_pfc_L.mni	2	md1vp01v	1	NA	-20	16	40	627	R	3	2000	0
fangm_pfc_L.mni	3	md1vp01v	1	NA	-28	8	48	531	R	3	2000	0
fangm_pfc_L.mni	4	md1vp01v	1	NA	-20	8	48	585	R	3	2000	0
fangm_pfc_L.mni	5	md1vp01v	1	NA	-28	12	44	621	R	3	2000	0
fangm_pfc_L.mni	6	md1vp01v	1	NA	-24	20	44	752	R	3	2000	0
fangm_pfc_L.mni	7	md1vp01v	1	NA	-28	12	48	560	R	3	2000	0
fangm_pfc_L.mni	8	md1vp01v	1	NA	-24	12	48	582	R	3	2000	0
fangm_pfc_L.mni	9	md1vp01v	1	NA	-24	8	48	509	R	3	2000	0
fangm_pfc_L.mni	10	md1vp01v	1	NA	-28	20	44	693	R	3	2000	0
fangm_pfc_L.mni	11	md1vp01v	1	NA	-28	4	48	689	R	3	2000	0
fangm_pfc_L.mni	12	md1vp01v	1	NA	-20	20	44	572	R	3	2000	0
fangm_pfc_L.mni	13	md1vp01v	1	NA	-20	8	52	613	R	3	2000	0
fangm_pfc_L.mni	14	md1vp01v	1	NA	-12	8	52	482	R	3	2000	0
fangm_pfc_L.mni	15	md1vp01v	1	NA	-16	12	52	618	R	3	2000	0
fangm_pfc_L.mni	16	md1vp01v	1	NA	-32	8	48	524	R	3	2000	0
fangm_pfc_L.mni	17	md1vp01v	1	NA	-20	12	44	555	R	3	2000	0
fangm_pfc_L.mni	18	md1vp01v	1	NA	-24	12	44	524	R	3	2000	0
fangm_pfc_L.mni	19	md1vp01v	1	NA	-20	16	48	594	R	3	2000	0
fangm_pfc_L.mni	20	md1vp01v	1	NA	-32	24	44	606	R	3	2000	0
fangm_pfc_L.mni	21	md1vp01v	1	NA	-28	24	44	648	R	3	2000	0
fangm_pfc_L.mni	22	md1vp01v	1	NA	-16	12	48	543	R	3	2000	0
fangm_pfc_L.mni	23	md1vp01v	1	NA	-24	16	44	701	R	3	2000	0
fangm_pfc_L.mni	24	md1vp01v	1	NA	-20	12	48	556	R	3	2000	0
fangm_pfc_L.mni	25	md1vp01v	1	NA	-32	12	48	657	R	3	2000	0
fangm_pfc_L.mni	26	md1vp01v	1	NA	-20	20	40	658	R	3	2000	0
fangm_pfc_L.mni	27	md1vp01v	1	NA	-20	16	44	622	R	3	2000	0
fangm_pfc_L.mni	28	md1vp01v	1	NA	-28	16	48	653	R	3	2000	0
fangm_pfc_L.mni	29	md1vp01v	1	NA	-32	20	44	623	R	3	2000	0
fangm_pfc_L.mni	30	md1vp01v	1	NA	-16	16	40	489	R	3	2000	0
fangm_pfc_L.mni	31	md1vp01v	1	NA	-24	16	48	684	R	3	2000	0
fangm_pfc_L.mni	32	md1vp01v	1	NA	-24	24	44	769	R	3	2000	0
fangm_pfc_L.mni	33	md1vp01v	1	NA	-16	16	48	469	R	3	2000	0
fangm_pfc_L.mni	1	md1vp01v	1	NA	-16	16	48	454	R	1	3000	1
fangm_pfc_L.mni	2	md1vp01v	1	NA	-24	12	48	584	R	1	3000	1
fangm_pfc_L.mni	3	md1vp01v	1	NA	-20	16	40	637	R	1	3000	1
fangm_pfc_L.mni	4	md1vp01v	1	NA	-24	24	44	741	R	1	3000	1
fangm_pfc_L.mni	5	md1vp01v	1	NA	-28	12	48	569	R	1	3000	1
fangm_pfc_L.mni	6	md1vp01v	1	NA	-24	16	44	679	R	1	3000	1
fangm_pfc_L.mni	7	md1vp01v	1	NA	-20	8	48	575	R	1	3000	1
fangm_pfc_L.mni	8	md1vp01v	1	NA	-20	8	52	590	R	1	3000	1
fangm_pfc_L.mni	9	md1vp01v	1	NA	-16	12	48	518	R	1	3000	1
fangm_pfc_L.mni	10	md1vp01v	1	NA	-28	24	44	632	R	1	3000	1
fangm_pfc_L.mni	11	md1vp01v	1	NA	-20	20	40	643	R	1	3000	1
fangm_pfc_L.mni	12	md1vp01v	1	NA	-20	12	44	526	R	1	3000	1
fangm_pfc_L.mni	13	md1vp01v	1	NA	-28	4	48	664	R	1	3000	1
fangm_pfc_L.mni	14	md1vp01v	1	NA	-20	20	44	568	R	1	3000	1
fangm_pfc_L.mni	15	md1vp01v	1	NA	-16	8	52	642	R	1	3000	1
fangm_pfc_L.mni	16	md1vp01v	1	NA	-24	20	44	715	R	1	3000	1
fangm_pfc_L.mni	17	md1vp01v	1	NA	-32	12	48	643	R	1	3000	1
fangm_pfc_L.mni	18	md1vp01v	1	NA	-24	8	48	503	R	1	3000	1
fangm_pfc_L.mni	19	md1vp01v	1	NA	-16	16	40	498	R	1	3000	1
fangm_pfc_L.mni	20	md1vp01v	1	NA	-12	8	52	479	R	1	3000	1
fangm_pfc_L.mni	21	md1vp01v	1	NA	-32	24	44	579	R	1	3000	1
fangm_pfc_L.mni	22	md1vp01v	1	NA	-28	12	44	636	R	1	3000	1
fangm_pfc_L.mni	23	md1vp01v	1	NA	-20	16	44	620	R	1	3000	1
fangm_pfc_L.mni	24	md1vp01v	1	NA	-28	20	44	649	R	1	3000	1
fangm_pfc_L.mni	25	md1vp01v	1	NA	-32	20	44	582	R	1	3000	1
fangm_pfc_L.mni	26	md1vp01v	1	NA	-24	12	44	509	R	1	3000	1
fangm_pfc_L.mni	27	md1vp01v	1	NA	-28	8	48	520	R	1	3000	1
fangm_pfc_L.mni	28	md1vp01v	1	NA	-20	16	48	587	R	1	3000	1
fangm_pfc_L.mni	29	md1vp01v	1	NA	-20	12	48	535	R	1	3000	1
fangm_pfc_L.mni	30	md1vp01v	1	NA	-16	12	52	621	R	1	3000	1
fangm_pfc_L.mni	31	md1vp01v	1	NA	-28	16	48	644	R	1	3000	1
fangm_pfc_L.mni	32	md1vp01v	1	NA	-32	8	48	526	R	1	3000	1
fangm_pfc_L.mni	33	md1vp01v	1	NA	-24	16	48	669	R	1	3000	1
fangm_pfc_L.mni	1	md1vp01v	1	NA	-32	8	48	537	R	2	3000	1
fangm_pfc_L.mni	2	md1vp01v	1	NA	-24	16	44	671	R	2	3000	1
fangm_pfc_L.mni	3	md1vp01v	1	NA	-24	8	48	487	R	2	3000	1
fangm_pfc_L.mni	4	md1vp01v	1	NA	-32	12	48	625	R	2	3000	1
fangm_pfc_L.mni	5	md1vp01v	1	NA	-20	12	44	538	R	2	3000	1
fangm_pfc_L.mni	6	md1vp01v	1	NA	-20	16	48	591	R	2	3000	1
fangm_pfc_L.mni	7	md1vp01v	1	NA	-20	8	48	578	R	2	3000	1
fangm_pfc_L.mni	8	md1vp01v	1	NA	-28	12	48	555	R	2	3000	1
fangm_pfc_L.mni	9	md1vp01v	1	NA	-20	16	44	609	R	2	3000	1
fangm_pfc_L.mni	10	md1vp01v	1	NA	-28	12	44	614	R	2	3000	1
fangm_pfc_L.mni	11	md1vp01v	1	NA	-12	8	52	485	R	2	3000	1
fangm_pfc_L.mni	12	md1vp01v	1	NA	-32	24	44	584	R	2	3000	1
fangm_pfc_L.mni	13	md1vp01v	1	NA	-28	4	48	669	R	2	3000	1
fangm_pfc_L.mni	14	md1vp01v	1	NA	-16	16	48	461	R	2	3000	1
