roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
actr_goal_R.mni	6	md1vp01v	1	NA	12	8	36	584	R	2	2000	0
actr_goal_R.mni	7	md1vp01v	1	NA	12	12	40	644	R	2	2000	0
actr_goal_R.mni	8	md1vp01v	1	NA	8	8	48	551	R	2	2000	0
actr_goal_R.mni	9	md1vp01v	1	NA	8	4	44	616	R	2	2000	0
actr_goal_R.mni	10	md1vp01v	1	NA	8	8	40	742	R	2	2000	0
actr_goal_R.mni	11	md1vp01v	1	NA	0	4	36	745	R	2	2000	0
actr_goal_R.mni	12	md1vp01v	1	NA	8	4	40	635	R	2	2000	0
actr_goal_R.mni	13	md1vp01v	1	NA	12	12	48	517	R	2	2000	0
actr_goal_R.mni	14	md1vp01v	1	NA	12	4	36	513	R	2	2000	0
actr_goal_R.mni	15	md1vp01v	1	NA	8	4	36	601	R	2	2000	0
actr_goal_R.mni	16	md1vp01v	1	NA	0	12	48	647	R	2	2000	0
actr_goal_R.mni	17	md1vp01v	1	NA	4	12	36	722	R	2	2000	0
actr_goal_R.mni	18	md1vp01v	1	NA	8	12	48	614	R	2	2000	0
actr_goal_R.mni	19	md1vp01v	1	NA	0	4	48	681	R	2	2000	0
actr_goal_R.mni	20	md1vp01v	1	NA	0	4	40	645	R	2	2000	0
actr_goal_R.mni	21	md1vp01v	1	NA	12	4	40	530	R	2	2000	0
actr_goal_R.mni	22	md1vp01v	1	NA	0	4	44	651	R	2	2000	0
actr_goal_R.mni	23	md1vp01v	1	NA	4	12	44	742	R	2	2000	0
actr_goal_R.mni	24	md1vp01v	1	NA	12	8	48	486	R	2	2000	0
actr_goal_R.mni	25	md1vp01v	1	NA	8	12	44	739	R	2	2000	0
actr_goal_R.mni	26	md1vp01v	1	NA	4	8	40	646	R	2	2000	0
actr_goal_R.mni	27	md1vp01v	1	NA	12	8	40	644	R	2	2000	0
actr_goal_R.mni	28	md1vp01v	1	NA	0	8	36	679	R	2	2000	0
actr_goal_R.mni	29	md1vp01v	1	NA	8	12	36	768	R	2	2000	0
actr_goal_R.mni	30	md1vp01v	1	NA	12	8	44	552	R	2	2000	0
actr_goal_R.mni	31	md1vp01v	1	NA	0	8	48	651	R	2	2000	0
actr_goal_R.mni	32	md1vp01v	1	NA	0	12	40	720	R	2	2000	0
actr_goal_R.mni	33	md1vp01v	1	NA	4	12	40	731	R	2	2000	0
actr_goal_R.mni	34	md1vp01v	1	NA	0	8	40	656	R	2	2000	0
actr_goal_R.mni	35	md1vp01v	1	NA	0	8	44	669	R	2	2000	0
actr_goal_R.mni	36	md1vp01v	1	NA	12	12	36	641	R	2	2000	0
actr_goal_R.mni	37	md1vp01v	1	NA	8	8	44	702	R	2	2000	0
actr_goal_R.mni	38	md1vp01v	1	NA	0	12	36	727	R	2	2000	0
actr_goal_R.mni	39	md1vp01v	1	NA	8	12	40	766	R	2	2000	0
actr_goal_R.mni	40	md1vp01v	1	NA	4	8	48	690	R	2	2000	0
actr_goal_R.mni	41	md1vp01v	1	NA	4	4	36	723	R	2	2000	0
actr_goal_R.mni	42	md1vp01v	1	NA	8	8	36	658	R	2	2000	0
actr_goal_R.mni	43	md1vp01v	1	NA	12	12	44	588	R	2	2000	0
actr_goal_R.mni	44	md1vp01v	1	NA	8	4	48	626	R	2	2000	0
actr_goal_R.mni	45	md1vp01v	1	NA	4	8	44	715	R	2	2000	0
actr_goal_R.mni	46	md1vp01v	1	NA	4	4	40	662	R	2	2000	0
actr_goal_R.mni	47	md1vp01v	1	NA	12	4	44	478	R	2	2000	0
actr_goal_R.mni	48	md1vp01v	1	NA	4	4	48	658	R	2	2000	0
actr_goal_R.mni	1	md1vp01v	1	NA	4	4	40	644	R	3	2000	0
actr_goal_R.mni	2	md1vp01v	1	NA	12	8	44	555	R	3	2000	0
actr_goal_R.mni	3	md1vp01v	1	NA	8	8	44	666	R	3	2000	0
actr_goal_R.mni	4	md1vp01v	1	NA	8	12	44	739	R	3	2000	0
actr_goal_R.mni	5	md1vp01v	1	NA	12	12	36	641	R	3	2000	0
actr_goal_R.mni	6	md1vp01v	1	NA	0	12	48	656	R	3	2000	0
actr_goal_R.mni	7	md1vp01v	1	NA	12	4	44	474	R	3	2000	0
actr_goal_R.mni	8	md1vp01v	1	NA	0	4	48	695	R	3	2000	0
actr_goal_R.mni	9	md1vp01v	1	NA	0	12	40	716	R	3	2000	0
actr_goal_R.mni	10	md1vp01v	1	NA	12	4	36	521	R	3	2000	0
actr_goal_R.mni	11	md1vp01v	1	NA	4	12	40	733	R	3	2000	0
actr_goal_R.mni	12	md1vp01v	1	NA	8	8	40	727	R	3	2000	0
actr_goal_R.mni	13	md1vp01v	1	NA	0	4	44	650	R	3	2000	0
