roi	mniidx	vpnum	run	scannum	x	y	z	intensity	task_type	premisse	time	valid
fangm_acc_R.mni	42	md1vp01v	1	NA	24	8	52	660	R	1	2000	0
fangm_acc_R.mni	43	md1vp01v	1	NA	24	4	56	599	R	1	2000	0
fangm_acc_R.mni	44	md1vp01v	1	NA	24	20	44	714	R	1	2000	0
fangm_acc_R.mni	45	md1vp01v	1	NA	28	4	48	517	R	1	2000	0
fangm_acc_R.mni	46	md1vp01v	1	NA	20	20	44	772	R	1	2000	0
fangm_acc_R.mni	47	md1vp01v	1	NA	20	0	48	773	R	1	2000	0
fangm_acc_R.mni	48	md1vp01v	1	NA	20	-4	56	525	R	1	2000	0
fangm_acc_R.mni	49	md1vp01v	1	NA	24	8	44	671	R	1	2000	0
fangm_acc_R.mni	50	md1vp01v	1	NA	12	8	48	471	R	1	2000	0
fangm_acc_R.mni	51	md1vp01v	1	NA	28	0	48	670	R	1	2000	0
fangm_acc_R.mni	52	md1vp01v	1	NA	28	16	48	623	R	1	2000	0
fangm_acc_R.mni	53	md1vp01v	1	NA	20	8	48	633	R	1	2000	0
fangm_acc_R.mni	54	md1vp01v	1	NA	24	12	48	742	R	1	2000	0
fangm_acc_R.mni	55	md1vp01v	1	NA	28	12	48	589	R	1	2000	0
fangm_acc_R.mni	56	md1vp01v	1	NA	12	12	44	585	R	1	2000	0
fangm_acc_R.mni	57	md1vp01v	1	NA	16	16	44	478	R	1	2000	0
fangm_acc_R.mni	58	md1vp01v	1	NA	16	4	52	644	R	1	2000	0
fangm_acc_R.mni	59	md1vp01v	1	NA	24	4	52	572	R	1	2000	0
fangm_acc_R.mni	60	md1vp01v	1	NA	12	4	52	459	R	1	2000	0
fangm_acc_R.mni	61	md1vp01v	1	NA	24	20	40	699	R	1	2000	0
fangm_acc_R.mni	62	md1vp01v	1	NA	28	20	44	668	R	1	2000	0
fangm_acc_R.mni	63	md1vp01v	1	NA	20	12	48	558	R	1	2000	0
fangm_acc_R.mni	1	md1vp01v	1	NA	24	0	48	626	R	2	2000	0
fangm_acc_R.mni	2	md1vp01v	1	NA	24	20	44	737	R	2	2000	0
fangm_acc_R.mni	3	md1vp01v	1	NA	28	8	48	539	R	2	2000	0
fangm_acc_R.mni	4	md1vp01v	1	NA	20	12	44	592	R	2	2000	0
fangm_acc_R.mni	5	md1vp01v	1	NA	28	16	44	570	R	2	2000	0
