id,task,response,survey.age,survey.gender,survey.education,survey.political,survey.religious,country_code,Continent,sequence,choices,response_type,domain
75,Footbridge,1,22,Men,College,0.73,0.64,DE,Europe,0,0|1,single-choice,moral
75,Loop,1,22,Men,College,0.73,0.64,DE,Europe,0,0|1,single-choice,moral
75,Switch,1,22,Men,College,0.73,0.64,DE,Europe,0,0|1,single-choice,moral
76,Footbridge,1,24,Men,No College,0.41,0,GB,Europe,0,0|1,single-choice,moral
76,Loop,1,24,Men,No College,0.41,0,GB,Europe,0,0|1,single-choice,moral
76,Switch,1,24,Men,No College,0.41,0,GB,Europe,0,0|1,single-choice,moral
77,Footbridge,1,18,Men,No College,1,0,US,Americas,0,0|1,single-choice,moral
77,Loop,1,18,Men,No College,1,0,US,Americas,0,0|1,single-choice,moral
77,Switch,1,18,Men,No College,1,0,US,Americas,0,0|1,single-choice,moral
78,Footbridge,0,18,Women,College,0.5,0.16,FR,Europe,0,0|1,single-choice,moral
78,Loop,1,18,Women,College,0.5,0.16,FR,Europe,0,0|1,single-choice,moral
78,Switch,1,18,Women,College,0.5,0.16,FR,Europe,0,0|1,single-choice,moral
79,Footbridge,1,41,Men,No College,0,0.89,US,Americas,0,0|1,single-choice,moral
79,Loop,0,41,Men,No College,0,0.89,US,Americas,0,0|1,single-choice,moral
79,Switch,1,41,Men,No College,0,0.89,US,Americas,0,0|1,single-choice,moral
80,Footbridge,1,33,Men,College,0.76,0.12,SE,Europe,0,0|1,single-choice,moral
80,Loop,1,33,Men,College,0.76,0.12,SE,Europe,0,0|1,single-choice,moral
80,Switch,1,33,Men,College,0.76,0.12,SE,Europe,0,0|1,single-choice,moral
81,Footbridge,0,18,Men,College,0.06,0.07,FR,Europe,0,0|1,single-choice,moral
81,Loop,1,18,Men,College,0.06,0.07,FR,Europe,0,0|1,single-choice,moral
81,Switch,1,18,Men,College,0.06,0.07,FR,Europe,0,0|1,single-choice,moral
82,Footbridge,0,19,Women,No College,0.79,0.19,US,Americas,0,0|1,single-choice,moral
82,Loop,0,19,Women,No College,0.79,0.19,US,Americas,0,0|1,single-choice,moral
82,Switch,0,19,Women,No College,0.79,0.19,US,Americas,0,0|1,single-choice,moral
83,Footbridge,1,35,Men,College,0.26,0,RU,Europe,0,0|1,single-choice,moral
83,Loop,1,35,Men,College,0.26,0,RU,Europe,0,0|1,single-choice,moral
83,Switch,1,35,Men,College,0.26,0,RU,Europe,0,0|1,single-choice,moral
84,Footbridge,1,27,Women,College,0.9,0,US,Americas,0,0|1,single-choice,moral
84,Loop,1,27,Women,College,0.9,0,US,Americas,0,0|1,single-choice,moral
84,Switch,1,27,Women,College,0.9,0,US,Americas,0,0|1,single-choice,moral
85,Footbridge,0,41,Men,College,0.26,0,GB,Europe,0,0|1,single-choice,moral
85,Loop,0,41,Men,College,0.26,0,GB,Europe,0,0|1,single-choice,moral
85,Switch,0,41,Men,College,0.26,0,GB,Europe,0,0|1,single-choice,moral
86,Footbridge,1,30,Men,College,0,0,TW,Asia,0,0|1,single-choice,moral
86,Loop,1,30,Men,College,0,0,TW,Asia,0,0|1,single-choice,moral
86,Switch,1,30,Men,College,0,0,TW,Asia,0,0|1,single-choice,moral
87,Footbridge,1,24,Women,No College,0.27,0.62,PH,Asia,0,0|1,single-choice,moral
87,Loop,1,24,Women,No College,0.27,0.62,PH,Asia,0,0|1,single-choice,moral
87,Switch,1,24,Women,No College,0.27,0.62,PH,Asia,0,0|1,single-choice,moral
88,Footbridge,1,22,Men,College,0,0,FR,Europe,0,0|1,single-choice,moral
88,Loop,1,22,Men,College,0,0,FR,Europe,0,0|1,single-choice,moral
88,Switch,1,22,Men,College,0,0,FR,Europe,0,0|1,single-choice,moral
89,Footbridge,0,21,Men,No College,0.83,0,CZ,Europe,0,0|1,single-choice,moral
89,Loop,1,21,Men,No College,0.83,0,CZ,Europe,0,0|1,single-choice,moral
89,Switch,1,21,Men,No College,0.83,0,CZ,Europe,0,0|1,single-choice,moral
90,Footbridge,0,27,Men,College,0.62,0,US,Americas,0,0|1,single-choice,moral
90,Loop,0,27,Men,College,0.62,0,US,Americas,0,0|1,single-choice,moral
90,Switch,0,27,Men,College,0.62,0,US,Americas,0,0|1,single-choice,moral
91,Footbridge,0,30,Women,College,0.8,0,GB,Europe,0,0|1,single-choice,moral
91,Loop,1,30,Women,College,0.8,0,GB,Europe,0,0|1,single-choice,moral
91,Switch,1,30,Women,College,0.8,0,GB,Europe,0,0|1,single-choice,moral
92,Footbridge,0,50,Women,No College,0.93,0.07,GB,Europe,0,0|1,single-choice,moral
92,Loop,1,50,Women,No College,0.93,0.07,GB,Europe,0,0|1,single-choice,moral
92,Switch,1,50,Women,No College,0.93,0.07,GB,Europe,0,0|1,single-choice,moral
93,Footbridge,0,25,Men,College,0.5,0.5,BY,Europe,0,0|1,single-choice,moral
93,Loop,1,25,Men,College,0.5,0.5,BY,Europe,0,0|1,single-choice,moral
93,Switch,1,25,Men,College,0.5,0.5,BY,Europe,0,0|1,single-choice,moral
94,Footbridge,1,38,Men,College,0.3,0.72,IN,Asia,0,0|1,single-choice,moral
94,Loop,1,38,Men,College,0.3,0.72,IN,Asia,0,0|1,single-choice,moral
94,Switch,0,38,Men,College,0.3,0.72,IN,Asia,0,0|1,single-choice,moral
95,Footbridge,1,30,Men,College,0,1,BR,Americas,0,0|1,single-choice,moral
95,Loop,1,30,Men,College,0,1,BR,Americas,0,0|1,single-choice,moral
95,Switch,1,30,Men,College,0,1,BR,Americas,0,0|1,single-choice,moral
96,Footbridge,0,40,Men,College,1,0,ES,Europe,0,0|1,single-choice,moral
96,Loop,0,40,Men,College,1,0,ES,Europe,0,0|1,single-choice,moral
96,Switch,0,40,Men,College,1,0,ES,Europe,0,0|1,single-choice,moral
97,Footbridge,0,18,Women,No College,0.5,0,DK,Europe,0,0|1,single-choice,moral
97,Loop,1,18,Women,No College,0.5,0,DK,Europe,0,0|1,single-choice,moral
97,Switch,1,18,Women,No College,0.5,0,DK,Europe,0,0|1,single-choice,moral
98,Footbridge,0,29,Women,College,0.7,0.71,FR,Europe,0,0|1,single-choice,moral
98,Loop,1,29,Women,College,0.7,0.71,FR,Europe,0,0|1,single-choice,moral
98,Switch,1,29,Women,College,0.7,0.71,FR,Europe,0,0|1,single-choice,moral
99,Footbridge,0,27,Men,College,0.87,0,NL,Europe,0,0|1,single-choice,moral
99,Loop,1,27,Men,College,0.87,0,NL,Europe,0,0|1,single-choice,moral
99,Switch,0,27,Men,College,0.87,0,NL,Europe,0,0|1,single-choice,moral
100,Footbridge,1,27,Men,College,0.5,0,MD,Europe,0,0|1,single-choice,moral
100,Loop,1,27,Men,College,0.5,0,MD,Europe,0,0|1,single-choice,moral
100,Switch,1,27,Men,College,0.5,0,MD,Europe,0,0|1,single-choice,moral
101,Footbridge,0,23,Men,College,0.5,0.5,DE,Europe,0,0|1,single-choice,moral
101,Loop,1,23,Men,College,0.5,0.5,DE,Europe,0,0|1,single-choice,moral
101,Switch,1,23,Men,College,0.5,0.5,DE,Europe,0,0|1,single-choice,moral
102,Footbridge,0,21,Men,College,0.73,0,AU,Oc.,0,0|1,single-choice,moral
102,Loop,0,21,Men,College,0.73,0,AU,Oc.,0,0|1,single-choice,moral
102,Switch,0,21,Men,College,0.73,0,AU,Oc.,0,0|1,single-choice,moral
103,Footbridge,0,20,Men,No College,0.89,0.54,AT,Europe,0,0|1,single-choice,moral
103,Loop,1,20,Men,No College,0.89,0.54,AT,Europe,0,0|1,single-choice,moral
103,Switch,1,20,Men,No College,0.89,0.54,AT,Europe,0,0|1,single-choice,moral
104,Footbridge,0,22,Men,College,0.34,0,DE,Europe,0,0|1,single-choice,moral
104,Loop,1,22,Men,College,0.34,0,DE,Europe,0,0|1,single-choice,moral
104,Switch,1,22,Men,College,0.34,0,DE,Europe,0,0|1,single-choice,moral
105,Footbridge,1,21,Men,College,0.37,0,PL,Europe,0,0|1,single-choice,moral
105,Loop,0,21,Men,College,0.37,0,PL,Europe,0,0|1,single-choice,moral
105,Switch,1,21,Men,College,0.37,0,PL,Europe,0,0|1,single-choice,moral
